"id","file","taxon","input_data","modelling_method","output_type","future_projections","uncertainty_type","model_performance","model_performance_measure","xmin","xmax","ymin","ymax","x_resolution","y_resolution","spatial_units","crs","repo","data_usage_notes","licence","reference","citation"
"Vi2023-SNPE_2011_07","Vi2023-SNPE_2011_07_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Jul 2011. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2011_08","Vi2023-SNPE_2011_08_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Aug 2011. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2011_09","Vi2023-SNPE_2011_09_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Sep 2011. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2011_10","Vi2023-SNPE_2011_10_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Oct 2011. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_03","Vi2023-SNPE_2012_03_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Mar 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_04","Vi2023-SNPE_2012_04_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Apr 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_05","Vi2023-SNPE_2012_05_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in May 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_06","Vi2023-SNPE_2012_06_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Jun 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_07","Vi2023-SNPE_2012_07_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Jul 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_08","Vi2023-SNPE_2012_08_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Aug 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_09","Vi2023-SNPE_2012_09_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Sep 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Vi2023-SNPE_2012_10","Vi2023-SNPE_2012_10_cog.tif","Pagodroma nivea","animal tracking","boosted regression tree","habitat importance",FALSE,,,,-180,180,-90,-40,0.1,0.1,"degrees","EPSG:4326",,"This layer is monthly non-breeding habitat suitability for snow petrels breeding at Béchervaise and Filla Islands in Oct 2012. Layers here are as for Figure 5 in Viola et al. 2023","CC-BY 4.0","Viola B, Wienecke B, Green C-P, Corney C, Raymond B, Southwell C, Sumner MD, Virtue P, Wotherspoon S, Emmerson L (2023) Marine distribution and habitat use by snow petrels Pagodroma nivea in East Antarctica throughout the non-breeding period. Frontiers in Marine Science. 10.3389/fmars.2023.1278229","See reference"
"Wo2023-Bathylagus_sp_day","Wo2023-Bathylagus_sp_day_cog.tif","Bathylagus sp.","net trawls","boosted regression tree","daytime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Bathylagus_sp_night","Wo2023-Bathylagus_sp_night_cog.tif","Bathylagus sp.","net trawls","boosted regression tree","nighttime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Electrona_antarctica_day","Wo2023-Electrona_antarctica_day_cog.tif","Electrona antarctica","net trawls","boosted regression tree","daytime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Electrona_antarctica_night","Wo2023-Electrona_antarctica_night_cog.tif","Electrona antarctica","net trawls","boosted regression tree","nighttime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Electrona_carlsbergi_day","Wo2023-Electrona_carlsbergi_day_cog.tif","Electrona carlsbergi","net trawls","boosted regression tree","daytime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Electrona_carlsbergi_night","Wo2023-Electrona_carlsbergi_night_cog.tif","Electrona carlsbergi","net trawls","boosted regression tree","nighttime abundance",FALSE,"CV",0.63,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Gymnoscopelus_braueri_day","Wo2023-Gymnoscopelus_braueri_day_cog.tif","Gymnoscopelus braueri","net trawls","boosted regression tree","daytime abundance",FALSE,"CV",0.65,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Gymnoscopelus_braueri_night","Wo2023-Gymnoscopelus_braueri_night_cog.tif","Gymnoscopelus braueri","net trawls","boosted regression tree","nighttime abundance",FALSE,"CV",0.65,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Gymnoscopelus_fraseri_day","Wo2023-Gymnoscopelus_fraseri_day_cog.tif","Gymnoscopelus fraseri","net trawls","boosted regression tree","daytime abundance",FALSE,"CV",0.49,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
"Wo2023-Gymnoscopelus_fraseri_night","Wo2023-Gymnoscopelus_fraseri_night_cog.tif","Gymnoscopelus fraseri","net trawls","boosted regression tree","nighttime abundance",FALSE,"CV",0.49,"mean correlation coefficient",-180,180,-75,-40,0.1,0.1,"degrees","EPSG:4326","https://github.com/BreeWoods/Myctobase-SDMs","Units are individuals / 1000m^3","CC-BY 4.0","Woods BL, Van de Putte AP, Hindell MA, Raymond B, Saunders RA, Walters A, Trebilco R (2023) Species distribution models describe spatial variability in mesopelagic fish abundance in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2022.981434","Woods BL, Trebilco R, Walters A, Hindell MA, Duhamel G, Flores H, Moteki M, Pruvost P, Reiss C, Saunders RA, Sutton C, Gan Y-M, Van de Putte AP (2022) Myctobase, a circumpolar database of mesopelagic fishes for new insights into deep pelagic prey fields. Scientific Data. 10.1038/s41597-022-01496-y"
